"Time","National Debt - Daily USA  - Debt  - $"
"20081128",10661174903807.60
"20081126",10647917555364.30
"20081125",10658356277853.80
"20081124",10654259430730.10
"20081121",10655468648978.00
"20081120",10655457229922.30
"20081119",10652323523227.90
"20081118",10660417854472.20
"20081117",10618466094057.00
"20081114",10617806584635.20
"20081113",10578639151691.10
"20081112",10618508632584.50
"20081110",10622223198682.50
"20081107",10622166941631.60
"20081106",10624730227798.20
"20081105",10566870637263.30
"20081104",10566146196490.50
"20081103",10556177748045.20
"20081031",10574094462968.20
"20081030",10530893033778.20
"20081029",10525823144117.60
"20081028",10526720156868.30
"20081027",10524747198710.20
"20081024",10523955355856.60
"20081023",10524112985802.80
"20081022",10495669391439.70
"20081021",10467391133731.10
"20081020",10464889644552.10
"20081017",10334206499002.10
"20081016",10331139000845.90
"20081015",10326055380264.10
"20081014",10294404889401.40
"20081010",10294381432306.10
"20081009",10266382646543.60
"20081008",10245247740307.50
"20081007",10224252192942.40
"20081006",10187754347408.80
"20081003",10186269007199.10
"20081002",10148749284084.10
"20081001",10124225067127.60
"20080930",10024724896912.40
"20080929",9945578231981.59
"20080926",9889199531449.08
"20080925",9849249966383.92
"20080924",9788080661828.23
"20080923",9791569244675.95
"20080922",9785866165910.40
"20080919",9727009619894.34
"20080918",9664631803259.07
"20080917",9647147460555.00
"20080916",9639791665927.94
"20080915",9634090464815.55
"20080912",9683319152145.35
"20080911",9682116996293.84
"20080910",9684792611504.77
"20080909",9692762945925.31
"20080908",9668844788980.66
"20080905",9669798894468.78
"20080904",9668194123052.30
"20080903",9667676261885.38
"20080902",9667801662429.23
"20080829",9645725555640.02
"20080828",9650327577961.59
"20080827",9628795708365.20
"20080826",9635644470055.36
"20080825",9621536885603.88
"20080822",9618734657724.09
"20080821",9618645199394.09
"20080820",9608334387261.59
"20080819",9614730486606.68
"20080818",9608111368296.70
"20080815",9606975957798.46
"20080814",9593340378950.39
"20080813",9598876881719.76
"20080812",9579381575933.70
"20080811",9575181268036.06
"20080808",9573454552889.97
"20080807",9571432990910.15
"20080806",9569170382793.57
"20080805",9569686761657.90
"20080804",9565042361845.53
"20080801",9556571346593.61
"20080731",9585479639200.33
"20080730",9532535640914.74
"20080729",9537591129721.98
"20080728",9537495474288.77
"20080725",9540689536562.79
"20080724",9540161111017.02
"20080723",9526597867201.68
"20080722",9532805919153.95
"20080721",9520353319152.53
"20080718",9518251647355.40
"20080717",9517951282749.33
"20080716",9504719126139.46
"20080715",9509739375743.52
"20080714",9498511404143.63
"20080711",9501440657871.12
"20080710",9502657392916.08
"20080709",9493175590922.86
"20080708",9499788157602.61
"20080707",9493572520818.58
"20080703",9492245770798.70
"20080702",9473062472197.15
"20080701",9467517290968.10
"20080630",9492006123003.80
"20080627",9363805510527.12
"20080626",9368857122740.39
"20080625",9370924106133.47
"20080624",9379274119465.14
"20080623",9373288975243.12
"20080620",9370753974906.22
"20080619",9370288314000.78
"20080618",9392095009896.53
"20080617",9396628649005.66
"20080616",9386790419525.60
"20080613",9415535143721.76
"20080612",9415442378476.81
"20080611",9428321476777.50
"20080610",9411567110791.11
"20080609",9407217454371.84
"20080606",9405738960230.52
"20080605",9407494302847.57
"20080604",9395806163660.61
"20080603",9395375319731.05
"20080602",9396338553995.57
"20080530",9388666879582.79
"20080529",9391228825656.43
"20080528",9390653364135.51
"20080527",9393275739477.56
"20080523",9393913579865.40
"20080522",9392624758339.22
"20080521",9373415957965.12
"20080520",9379129117817.38
"20080519",9356861269040.14
"20080516",9352655251865.99
"20080515",9352287132675.25
"20080514",9364554673553.01
"20080513",9370740031318.41
"20080512",9366488972049.31
"20080509",9365234055404.44
"20080508",9364793075953.95
"20080507",9359720592641.80
"20080506",9358001042919.44
"20080505",9352382329893.86
"20080502",9347475456216.89
"20080501",9346419103203.92
"20080430",9377557217133.44
"20080429",9338048832050.49
"20080428",9337515818138.53
"20080425",9334965822890.37
"20080424",9333202141247.10
"20080423",9341527250070.24
"20080422",9341483600140.48
"20080421",9354920572952.48
"20080418",9372485723263.83
"20080417",9368327613595.73
"20080416",9400717750381.69
"20080415",9409067124575.77
"20080414",9444399908743.20
"20080411",9442757563045.54
"20080410",9442707483965.74
"20080409",9437355472760.48
"20080408",9446154407402.42
"20080407",9441198300296.94
"20080404",9438509689837.02
"20080403",9437425175221.31
"20080402",9454715220812.19
"20080401",9446545592937.05
"20080331",9437594138091.39
"20080328",9407933186655.87
"20080327",9412362408343.83
"20080326",9394129601360.70
"20080325",9400595502368.94
"20080324",9395715806343.99
"20080321",9392558361529.10
"20080320",9392204908953.75
"20080319",9383132498684.80
"20080318",9389287518599.35
"20080317",9379249299253.81
"20080314",9408252008288.54
"20080313",9408066260869.55
"20080312",9397050054722.90
"20080311",9402678567360.58
"20080310",9396745343838.87
"20080307",9394003651044.35
"20080306",9395022427279.92
"20080305",9380426476113.23
"20080304",9379543966478.07
"20080303",9368473813073.49
"20080229",9358051423747.64
"20080228",9343241961715.05
"20080227",9330185458840.71
"20080226",9326682518402.00
"20080225",9320832173527.18
"20080222",9319738839468.00
"20080221",9315527047946.48
"20080220",9294461192747.05
"20080219",9291660518736.75
"20080215",9289242421070.23
"20080214",9291899089252.55
"20080213",9244157340271.49
"20080212",9250932577938.04
"20080211",9246121985977.67
"20080208",9244731034073.19
"20080207",9242126576493.50
"20080206",9223401876394.39
"20080205",9224924189566.84
"20080204",9219692680543.57
"20080201",9210856011325.78
"20080131",9238008288942.11
"20080130",9200874834693.13
"20080129",9207775844006.23
"20080128",9203187681379.26
"20080125",9202516936166.24
"20080124",9195477639808.95
"20080123",9192242045390.41
"20080122",9191074962157.16
"20080118",9188640287930.39
"20080117",9187584466089.71
"20080116",9190316700166.26
"20080115",9194165780462.91
"20080114",9199876044278.78
"20080111",9198230732277.62
"20080110",9198377804543.39
"20080109",9196451518618.93
"20080108",9201224783656.91
"20080107",9199557987743.58
"20080104",9197577880817.43
"20080103",9194946241047.38
"20080102",9210587444062.47
"20071231",9229172659218.31
"20071228",9120549682475.62
"20071227",9124016501555.91
"20071226",9139346037351.11
"20071224",9142202811091.62
"20071221",9139991365436.97
"20071220",9136418062457.29
"20071219",9145592196667.69
"20071218",9151309834483.95
"20071217",9142095044419.45
"20071214",9171665249667.55
"20071213",9172270152373.44
"20071212",9174295121331.76
"20071211",9171793054831.10
"20071210",9167943258514.87
"20071207",9166107568248.56
"20071206",9168352339338.57
"20071205",9163376546475.03
"20071204",9163318369203.42
"20071203",9154986584732.22
"20071130",9149341364936.71
"20071129",9139880193861.94
"20071128",9130750176900.10
"20071127",9137339617420.28
"20071126",9133697869018.57
"20071123",9130889561057.31
"20071121",9120116287771.77
"20071120",9125236872835.68
"20071119",9120272950302.95
"20071116",9115923589251.03
"20071115",9113206502561.64
"20071114",9110326439651.28
"20071113",9111730076511.49
"20071109",9111606603538.67
"20071108",9111327515339.53
"20071107",9084273781557.64
"20071106",9085865641215.84
"20071105",9081398721416.90
"20071102",9078823870518.74
"20071101",9080228573291.65
"20071031",9079086185866.28
"20071030",9058380227039.94
"20071029",9060646698640.14
"20071026",9060495964839.96
"20071025",9060233295283.12
"20071024",9053975146155.95
"20071023",9057981725122.80
"20071022",9054233572201.09
"20071019",9053884694839.99
"20071018",9053431790817.60
"20071017",9055275173625.45
"20071016",9058325068977.76
"20071015",9053982150125.01
"20071012",9044256689740.39
"20071011",9042951429732.49
"20071010",9049803760459.25
"20071009",9054144650970.07
"20071005",9054543290989.36
"20071004",9050048079280.70
"20071003",9061325050109.30
"20071002",9069847575610.65
"20071001",9062552400356.63
"20070928",9007653372262.48
"20070927",8972984124356.93
"20070926",8994357848983.46
"20070925",8999896581440.62
"20070924",8993695814457.91
"20070921",8991323013544.01
"20070920",8989952783317.53
"20070919",9006548424014.87
"20070918",9009992588819.30
"20070917",9000461329297.77
"20070914",9017119869519.37
"20070913",9016288006279.21
"20070912",9011447836964.29
"20070911",9015595460021.89
"20070910",9008845774367.38
"20070907",9009883158788.28
"20070906",9009410075859.67
"20070905",9005964261217.59
"20070904",8995145905720.62
"20070831",9005648561262.70
"20070830",8989621240888.00
"20070829",8983349226599.50
"20070828",8984216518515.89
"20070827",8979862587363.46
"20070824",8980642761969.96
"20070823",8980175548008.47
"20070822",8971377465388.53
"20070821",8976291703795.34
"20070820",8972212845378.14
"20070817",8972241668141.05
"20070816",8967843389213.90
"20070815",8965125788707.57
"20070814",8974089870614.38
"20070813",8969936197090.19
"20070810",8968607956049.61
"20070809",8969803128789.47
"20070808",8941971085356.53
"20070807",8947088806588.75
"20070806",8942383522008.61
"20070803",8938927194667.92
"20070802",8945504468375.99
"20070801",8913458694112.44
"20070731",8932438299899.54
"20070730",8909750411088.77
"20070727",8919046678032.00
"20070726",8914437453946.21
"20070725",8899808160113.47
"20070724",8903301572549.67
"20070723",8899203388970.16
"20070720",8898547759276.82
"20070719",8897854185086.96
"20070718",8888522656747.96
"20070717",8893950105363.96
"20070716",8886560061162.27
"20070713",8877766570437.56
"20070712",8878050568679.22
"20070711",8872999958833.00
"20070710",8878014033921.30
"20070709",8874296618870.45
"20070706",8875880655411.31
"20070705",8872765276558.67
"20070703",8870458009723.60
"20070702",8869270164871.86
"20070629",8867675276751.65
"20070628",8793494379237.41
"20070627",8805901209566.24
"20070626",8810995616110.34
"20070625",8806901675868.86
"20070622",8803230044006.93
"20070621",8800682145619.70
"20070620",8813764402186.40
"20070619",8817082504084.05
"20070618",8808257719067.43
"20070615",8804088646954.97
"20070614",8835268597181.95
"20070613",8846993833130.17
"20070612",8850851833065.36
"20070611",8846985221345.57
"20070608",8845189710059.24
"20070607",8842564926099.82
"20070606",8849101478715.62
"20070605",8850794042552.45
"20070604",8831626578805.63
"20070601",8828304925441.01
"20070531",8828992459660.72
"20070530",8819277425299.78
"20070529",8818400511284.62
"20070525",8816293173064.11
"20070524",8816253534368.81
"20070523",8809036998631.06
"20070522",8811429608495.41
"20070521",8806848360122.07
"20070518",8804563826561.37
"20070517",8804461375489.12
"20070516",8800784727602.93
"20070515",8803253918300.67
"20070514",8819697851326.45
"20070511",8818563989165.00
"20070510",8817010977746.30
"20070509",8822507474425.86
"20070508",8828073301005.73
"20070507",8820050309316.72
"20070504",8816009655724.63
"20070503",8814266478817.87
"20070502",8835930508044.15
"20070501",8824626383981.37
"20070430",8840168384430.83
"20070427",8815544218511.68
"20070426",8817823126234.99
"20070425",8834497186176.46
"20070424",8835534228464.89
"20070423",8827487030519.89
"20070420",8824831187839.52
"20070419",8822074283982.06
"20070418",8842340087934.03
"20070417",8848826364861.86
"20070416",8869383899413.77
"20070413",8893052024975.38
"20070412",8883746011250.82
"20070411",8886193527215.25
"20070410",8886980660772.77
"20070409",8883212488519.07
"20070406",8881656422097.05
"20070405",8885158288211.72
"20070404",8869788856386.69
"20070403",8868809966042.39
"20070402",8850356054628.33
"20070330",8849665208495.43
"20070329",8836852277711.67
"20070328",8840925181060.38
"20070327",8846257270228.88
"20070326",8842072016949.27
"20070323",8837942900064.77
"20070322",8832682505866.52
"20070321",8833855342395.96
"20070320",8837993306648.47
"20070319",8834455811956.90
"20070316",8827769031105.36
"20070315",8826067352092.18
"20070314",8833051271691.71
"20070313",8838292265724.76
"20070312",8833033870413.06
"20070309",8832492897060.32
"20070308",8833183947747.23
"20070307",8818613791059.80
"20070306",8819130197741.05
"20070305",8812132013548.78
